0	0.877167	-0.108814	0
0	0	-0.0576269	0.0529589
0	0.0241166	-0.0858735	0.084279
0	0	-1.08985	0
0	0.473072	0.0738955	0
0	0.120064	0	0
0	0	0	0
0	0.311428	0.0317315	0
0	0.0443557	0	0
0	0	0	0
0	0	-0.147667	0
0.159646	0	0	0
0	0.448281	0	0
0.101591	0	0	0
0	0	0	0
0	0	0	0
0	0.0239546	0	0
0	0.120064	0	0
0	0.150423	0	0
0	0.0405121	-0.0691725	0
0	0.129413	-0.347071	0
0	0.0704499	-0.470925	0
0	0.13758	0	0
0.0244747	0	0	0
0	0.063307	-0.0956329	0
0	0.166325	0	0
0	0	0	0
0	0	-0.107598	0
0	0	0	0.077631
0	0	0	0.220769
0	0	-0.0709053	0.0406815
0	0.241878	-0.335924	0
0.288239	0	0	0
0.260023	0	0	0
0.0244747	0	0	0
0.451618	0	0	0
0.0759063	0	0	0
0	0.351798	0.0161897	0
0	0.524824	0	0
0.274644	0	0	0
0	0	0	0
0	0.183538	0	0
0.0186513	0.123486	0	0
0.719821	0	0	0
0	0.0518051	0	0
0	0	0	0
0.214244	0	0	0
0.0994535	0	0	0
0	0	0	0
0.0602373	0	0	0
0	0.851105	0	0
0	0	-0.590034	-0.0354644
0	0.399048	-0.435746	-0.00648666
0.0188323	0	0	0
0	0	0	0
0	0	-0.192467	0
0	0	-0.102617	0
0	0.0518051	0	0
0	0	-0.0428541	0
0	0	0	0
0	0	0	0
0	-0.164644	-0.580933	0
0	0.319788	0.00984857	0
0	0	0	0.114457
0	0.0239546	0	0
0.488878	0	0	0
0.0598623	0	0	0
0	0	0	0
0.672236	0	0	0
0.46787	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.174226
0	0	-0.185281	0
0	0	0	0.736578
0	0	-0.186462	0
0	0	0	0
0	0.137412	0	0.374595
0	0	0	0
0	0.167593	0	0
0.20773	0	0	0
0	0.160214	-0.106079	0
0.111552	0.517545	0	0
0	0	-0.707868	0
0.326731	0	0	0
0.232273	0	0	0
0.157004	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.0149011
0	0	-0.0974868	0
0	0.00672412	-0.000562821	0
0	0	-0.0846292	0
0	0	-0.0567769	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.124912
0	0	0	0.179049
0	0	-0.0428541	0
0	0	0	0
0	0	0	0.108321
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0239847	0	0	0
0	0.23967	0	0
0.41451	0	0	0
0.217194	0	0	0
0	0	0	0
0	0	0	0
0.254972	0	0	0
0.0177582	0	0	0
0	0.841464	-0.383516	0
0	0	0	0.318683
0.324373	0	0	0
0	0.225738	0	0
0	0.405542	0	0
0	0	-0.0188597	0
0	0	0	0
0.0311309	0	0	0
0.0997659	0	0	0
0.140289	0	0	0
0.232379	0	0	0
0	0	0	0
0.0716051	0	0	0
0	0	0	0
0.324592	0	0	0
0	0	-0.0567769	0
0	0	-0.349486	0.36677
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.235698	0	0	0
0.154496	0	0	0
0	0	0	0.0057505
0	0	0	0
0.2091	0	0	0
0	0.0653395	0	0
0.320948	0	0	0
0	0	0	0
0.10217	0	0	0
0	0	0	0
0	0.0546426	-0.187278	0.0511083
0	0	-0.145732	0
0	0	0	0.023816
0	0	0	0.179049
0	0	0	0
0	0	0	0
0.0603807	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
