0	0	0	0
0.0475049	0	0	0
0	0.00934624	0	0
0.107388	0	0	0
0	0	0	0
0.0132853	0	0	0
0	0	0	0
0	0.00601195	0.0399583	0.00512947
0	0	0.0239705	0
0	0	0	0.00164409
0	0	0	0.0347061
0	0	0	0
0	0	0	0
0.00572744	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
